user5,99,99,भीम,व्यवस्था,युधिष्ठिर के छोटे भाई जो अर्जुन से बड़े थ,एखादे विशिष्ट काम करायला समर्थ अशा लोकां,201.0,2.8,2,372,30,30,1,2,0
user5,101,101,ग्रसित,ग्रस्त,पकड़ा हुआ रोग ग्रसित होते हुए भी वह इला,तावडीत सापडलेला बरीच वर्षे तो,214.91,3.13,45,559,26,24,31,44,1
user5,103,103,द्रुमिल,ट्रॅफिक जॅम,एक ऋषि द्रुमिल का वर्णन पुराणों में मिल,एका विशिष्ट कालावधीत एका विशिष्ट क्षेत्,215.76,2.9,67,443,25,39,52,67,0
user5,105,105,त्रैलोक्य,त्रिलोक,"स्वर्ग, पृथ्वी और पाताल   ये तीनों लोक भग","त्रैलोक्य,त्रिलोक,""  स्वर्ग, पृथ्वी और पाता"" ",225.25,3.44,65,584,25,45,54,65,1
user5,107,107,अन्वर्थ,अन्वर्थक,अर्थ के अनुकूल यह व्याख्या अन्वर्थ नही,अर्थाला अनुसरणारा ही व्याख्य,214.67,3.56,39,628,32,16,26,38,1
user5,109,109,सांभर,सांबर,एक प्रकार का हिरन जो विशेषकर दक्षिण एशिया,हरणासारखा जनावर सांबराचे शिं,187.94,3.45,36,530,2,31,24,35,1
user5,111,111,जांबू,जांभूळ,एक सदाबहार पेड़ जिसके फल बैंगनी या काले ह,जांभळ्या रंगाची फळे येणारे सदाहरित झाड,210.78,3.24,54,615,22,30,37,54,1
user5,113,113,आवाहन,आवाहन,किसी काम में साथ देने के लिए बुलाने या आओ क,एखाद्या कामात साथ देण्यासाठी बोलवण्याची,188.71,3.03,66,416,21,43,51,65,1
user5,115,115,ठेस,ठेच,ठेस का लाक्षणिक प्रयोग उसके व्यवहार से,लाक्षणिक अर्थाने ठेच तिच्या व,228.0,2.85,48,463,23,27,31,48,1
user5,117,117,खूनी,सुजाता,खून संबंधी या खून का खूनी रिश्तों में स,उद्दालक ऋषींची पुत्री जिचा विवाह कहोडसो,231.38,2.63,45,634,36,27,34,44,0
user5,119,119,गुप्तकालीन,ध्वजदंड,गुप्तकाल से संबंधित या गुप्तकाल का सार,झेंड्याची काठी ध्वजदंडावर झे,220.26,2.62,47,585,24,26,29,46,0
user5,121,121,वानप्रस्थी,वानप्रस्थाश्रमी,जो वानप्रस्थ आश्रम में प्रवेश कर गया हो,वानप्रस्थाश्रमात प्रवेश केलेला,212.96,3.03,52,559,26,32,36,51,1
user5,123,123,प्राणिमात्र,प्राणिजात,सभी सजीव सृष्टि स्वतंत्रता और स्वाधीन,सर्व सजीव सृष्टी प्रदूषणामुळ,230.05,3.48,55,926,23,23,31,54,1
user5,125,125,तृषा,तृष्णा,पानी पीने की इच्छा अपनी तृषा बुझाने के ,पाणी पिण्याची इच्छा मला खूप त,228.54,2.56,35,513,21,23,24,34,1
user5,127,127,कुकृत्य,अपकृत्य,बुरा कर्म या वह कर्म जिसे करना बुरा हो त,दुष्टपणाचे कृत्य सर्वांना आप,242.15,2.8,52,861,27,26,35,51,1
user5,129,129,सत्ताधीश,सत्ताधारी,वह जिसके हाथ में सत्ता हो अंग्रेज सत्ता,"सत्ता, मालकी, प्रभुत्व वगैरे असलेला मनुष्",192.78,2.4,55,497,24,32,35,54,1
user5,131,131,आड़ा,आडवा,जो क्षितिज के समान अन्तर पर हो आड़ा रेख,जो क्षितीजाच्या सरळ पातळीवर असलेला,236.84,2.35,88,606,26,42,66,87,1
user5,133,133,इंध,इंधन,वे पदार्थ जिनके जलने से ऊर्जा प्राप्त होत,ज्या पदार्थाचा वापर करून ऊर्जा मिळवता ये,240.06,2.93,52,966,22,40,41,51,1
user5,135,135,इरा,धरा,सौर जगत का वह ग्रह जिस पर हम लोग निवास करते,ज्यावर जीवसृष्टी आहे असा सूर्यमालेमधील ,221.77,2.7,66,687,24,32,42,66,1
user5,137,137,पौर्णमासी,पौर्णिमा,"चान्द्र मास के शुक्ल पक्ष की अंतिम तिथि, ज",ज्या तिथीस चंद्रबिंब सोळाही कलांनी युक्,224.0,2.92,84,820,30,44,68,83,1
user5,139,139,जनप्रियता,लोकप्रियता,लोकप्रिय होने की अवस्था या भाव हिन्दी क,लोकप्रिय असण्याची अवस्था कॉम,212.61,2.82,46,566,32,23,23,45,1
user5,141,141,विपुत्रा,निपुत्रीका,जिसे पुत्र न हो स्त्री उन्होंने अपनी व,ज्यास पुत्र नाही स्त्री त्या,240.53,2.87,38,533,42,29,27,37,1
user5,143,143,भोजनालय,परिशीलन,वह स्थान जहाँ पका हुआ भोजन मिले हमनें श,"मनापासूनचा अभ्यास, जबर व्यासंग",229.92,3.24,39,453,23,24,28,39,0
user5,145,145,विषम,कोक्राझार,जो दो से भाग देने पर पूरी पूरी न बँट सके सं,भारताच्या आसाम राज्यातील एक जिल्हा,235.24,2.64,54,453,43,34,37,54,0
user5,147,147,तरीदार,रसदार,जिसमें शोरबा या रस हो पूड़ी के साथ तरीद,ज्यात रस्सा आहे असा पुरीबरोबर,218.48,2.91,44,397,17,31,31,44,1
user5,149,149,परिभ्रमण,परिक्रमण,किसी स्थान आदि के चारों ओर घूमने की क्रिय,एखाद्या वस्तू किंवा जागेच्या सभोवती फिर,220.12,2.95,52,535,47,35,35,51,1
user5,151,151,गुल्लाला,मित्रराष्ट्र,एक प्रकार का लाल फूल पहले लोग गुल्लाला ,संकटसमयी मित्रभावाने एकमेकांना मदत देणा,219.43,2.43,47,630,52,29,32,47,0
user5,153,153,किसमिस,खिसमिस,सुखाया हुआ छोटा बेदाना अंगूर माधविका क,द्राक्ष वाळवून तयार झालेला सुका मेवा,225.77,2.99,44,791,39,23,26,43,1
user5,155,155,नागरंग,नारंगी,नीबू की जाति का एक मझोले आकार का पेड़ ना,लिंबाच्या जातीचे एक झाड नागपु,202.78,3.23,50,435,29,30,38,49,1
user5,157,157,जमापूँजी,गंगानगर,इकठ्ठा या जमा किया हुआ धन उसकी सारी जमा,भारतातील राजस्थान राज्यातील एक जिल्हा,231.33,3.04,33,586,21,24,23,32,0
user5,159,159,दरियाई नारियल,पन्नासेक,एक प्रकार का बड़ा नारियल दरियाई नारियल,लगभग पचास त्याच्या कुटुंबात प,244.83,3.41,35,571,87,21,24,35,0
user5,161,161,संक्षेपण,संक्षेप,संक्षिप्त करने की क्रिया  प्रस्तुत लेख,संक्षिप्त करण्याची क्रिया दि,221.02,2.63,40,606,24,26,23,40,1
user5,163,163,सुनाभ,अंगी,गरुड़ का एक पुत्र सुनाभ का वर्णन पुराणो,अनेक अवयव मिळून झालेला विशिष्ट पदार्थ,261.29,2.95,42,715,75,28,30,41,0
user5,165,165,कैप्सूल,अवतरण,एक प्रकार की दवा की गोली जिसमें एक सम्पुट ,अभियुक्त ग्रंथकारांच्या ग्रंथांतून आपल,229.61,3.31,75,810,11,46,59,74,0
user5,167,167,असबर्ग,आरुणी,एक फूल जो एक प्रकार की लंबी घास से प्राप्त,धौम्य ऋषींचे एका शिष्य आरुणील,246.26,2.96,76,725,27,35,52,75,0
user5,169,169,गुरिल्ला सेना,पुढे जाणारा,गोरिल्ला युद्ध करने वाली सेना शिवाजी क,पुढे जाण्याची क्रिया करणारा प,273.5,3.18,34,694,43,29,24,34,0
user5,171,171,एकमुश्त,चोळमंडल,एक बार में या एक साथ उसने सारा देन एकमुश,एक प्राचीन देश सध्याचे तंजाऊर,196.8,3.01,40,569,27,23,24,39,0
user5,173,173,उद्यमशील,उद्योगशील,जो प्रयत्न या कोशिश में लगा हुआ हो या प्रय,प्रयत्न करत राहणारा उद्योगशी,204.79,3.09,42,476,38,29,23,42,1
user5,175,175,दिग्भ्रमित,हस्ताक्षरतज्ञ,जो सही दिशा में नहीं जा रहा हो दिग्भ्रम,एखादे हस्तक्षर अभ्यासून ते एखाद्या विशि,216.74,2.97,68,562,27,39,47,68,0
user5,177,177,युद्धबंदी,युद्धकैदी,युद्ध के समय बन्दी बनाए हुए विपक्षी सैनिक,युद्धात अटक केलेले सैनिक भारत,180.18,4.63,28,351,24,29,19,28,1
user5,179,179,पालतू पक्षी,क्षमावंत,वह पक्षी जो पाला जाता हो मुर्गा एक पालत,क्षमा करणारा क्षमावंत व्यक्त,196.46,4.87,24,449,26,21,17,23,0
user5,181,181,फुहारा,फवारा,वह मानवकृति जिसमें से ऊपरी दबाव के कारण ज,पाणी उंच उडवण्याचे साधन म्हैस,0.0,0.0,0,0,0,46,0,1,1
user5,183,183,अपमान,अवमान,वह बात या कार्य जिससे किसी का मान या प्रति,"एखाद्याचा मान, प्रतिष्ठा भंग करणारी गोष्",214.23,3.36,53,538,57,36,38,53,1
user5,185,185,रंगाई,रंगकाम,रंगने की क्रिया या भाव एक कमरे की रँगाई ,रंगण्याचे काम घराच्या रंगकाम,228.37,3.14,38,444,40,25,30,37,1
user5,187,187,बपतिस्मा,कोटा,ईसाइयों का एक धर्म कार्य बपतिस्मा के द्,एक द्रविड भाषा दक्षिण भारतात ,255.26,2.34,47,601,66,31,32,46,0
user5,189,189,पौराण,पौराणिक,पुराण संबंधी या पुराण का दादी हमें पौरा,पुराणातील वा पुराणासंबंधी त्,220.7,4.76,40,443,33,22,27,39,1
user5,191,191,छाल,दिवस,"पेड़ों के धड़,शाखा आदि का ऊपरी आवरण किस",दिवसाच्या चोवीस तासातून काम करण्याची वे,256.23,2.87,40,529,49,33,31,39,0
user5,193,193,मुरब्बा,मुरांबा,वह मिठाई जो फलों आदि को चीनी आदि की चाशनी म,साखरेच्या पाकात मुरवलेला आंबा इत्यादी,241.63,3.65,30,392,39,36,26,29,1
user5,195,195,ईंदर,इंडिया गेट,एक प्रकार की मिठाई ईंदर ताजा ब्याई हुई ,दिल्लीतील एक राष्ट्रीय स्मारक,244.2,3.54,30,530,73,29,25,30,0
user5,197,197,वैभिन्य,वैविध्य,अनेक प्रकार की बातों आदि से युक्त होने की ,अनेक प्रकारच्या गोष्टी इत्यादींनी युक्त,250.09,3.37,43,549,28,29,33,43,1
user5,199,199,रायबरेली,महिरपीच्या मध्यभागीची वीट,भारत के उत्तर प्रदेश राज्य का एक शहर सो,महिरपीच्या मध्यभागीची वीट मु,235.05,3.94,40,458,68,29,20,39,0
user5,201,201,हत्यारा,हत्यारा,वह जिसने किसी को जान से मारा हो या मारता हो,खून करणारी व्यक्ती न्यायाधीश,247.21,3.71,28,422,130,28,22,28,1
user5,203,203,चाल,चाळ,अनेक परिवारों के रहने के लिए बनाई गई आपस म,एकाच नमुन्याच्या घरांची पट्टी,219.96,3.17,46,555,51,41,34,46,1
user5,205,205,पुत्ररहित,पुत्रहीन,जिसे पुत्र न हो पुरुष हमारा पुत्ररहित ,मुलगा नसलेला माझा पुत्रहीन शे,195.65,3.06,37,370,84,22,24,36,1
user5,207,207,समस्तीपुर,भाषाप्रभू,भारत के बिहार राज्य का एक शहर समस्तीपुर,भाषेवर प्रभुत्व असणारा आज संम,205.34,3.66,32,451,54,26,22,31,0
user5,209,209,साँवला,सावळा,कुछ कुछ काला या हल्का काला कृष्ण साँवले,काळ्या रंगाकडे झुकलेल्या रंगाचा,216.32,3.43,34,711,80,17,22,34,1
user5,211,211,व्यावसायी,व्यापारी,व्यापार करने वाला व्यक्ति मोहन एक कुशल,व्यापार करणारी व्यक्ती रुपया,208.55,3.35,55,584,28,19,36,54,1
user5,213,213,क्यूबाई,माचा,क्यूबा से संबंधित या क्यूबा का  क्यूबाई,"चार खांबांवर उभारलेली, शेताच्या राखणीसा",245.94,3.55,33,667,28,28,18,33,0
user5,215,215,बाँझ,प्रार्थना,स्त्री या मादा पशु जिसे संतान होती ही न ह,एखाद्यास एखादी गोष्ट करण्यासाठी नम्रपणे,218.9,3.7,51,574,23,38,41,50,0
user5,217,217,अनुपात,मार्गदर्शन,दो मात्राओं के सापेक्ष परिमाण एक और पाँ,मार्ग दाखवण्याची क्रिया शिक्,224.61,3.78,44,712,23,27,26,44,0
user5,219,219,रैयत,रयत,किसी राजा के अधीन या उसके राज्य में रहने व,एखाद्या राजा वा शासनाच्या आधिपत्याखाली ,221.77,3.8,31,433,107,37,27,31,1
user5,221,221,क्रूरता,क्रूरपणा,"निर्दय होने की अवस्था, गुण या भाव सुरेश ",कठोर किंवा निष्ठुर असण्याची अवस्थआ किंव,217.44,3.84,50,792,34,34,35,49,1
user5,223,223,खुरचन,जागतिक विक्रम,एक प्रकार की मिठाई  श्यामा खुरचन खा रही ,जागतिक स्तरावर एखाद्या क्षेत्रात केलेले,218.12,4.48,40,434,39,44,32,41,0
user5,225,225,विकलांगता,दारुड्या,विकलांग होने की अवस्था या भाव  परिश्रमि,दारु प्यायलेला माणूस तो दारुड,223.7,2.92,40,655,34,26,25,39,0
user5,227,227,कटोरदान,कर्णवेध संस्कार,वह ढक्कनदार बर्तन जिसमें भोजन आदि रखते है,लहान मुलाचे कान टोचण्याचा एक विधी सोळासं,280.44,4.1,36,571,77,35,26,37,0
user5,229,229,नगरघड़ी,बलरामपूर,वह टावर जिसमें एक या एक से अधिक बड़ी घड़िय,भारताच्या उत्तर प्रदेश राज्यातील एक जिल,247.07,3.37,55,585,122,49,46,54,0
user5,231,231,खिरनी,वाघनख,एक प्रकार का ऊँचा और छतनार सदाबहार वृक्ष,वाघाची नखे सोन्यात मढविलेला गळ्यात घाला,223.36,3.14,22,485,2,34,15,22,0
user5,233,233,असह,वयोगट,"जो अपने उग्रता,कठोरता,अनौचित्य आदि के कार",साधारणतः समान वय असेलल्या लोकांचा समूह,246.92,3.32,53,627,23,36,30,52,0
user5,235,235,गँजेड़ी,अनुषंग,वह जो नशे के लिए प्रायः गाँजे का सेवन करता,एखाद्या गोष्टीपासून आपोआप दुसरी गोष्ट घ,240.08,3.88,25,535,71,39,18,25,0
user5,237,237,अनमिख,अनिमिष,बिना पलक झपकाए या टकटकी बाँधे हुए वह आग,न मिटणारा ती अनिमेष दृष्टीने ,223.13,2.94,62,582,32,26,37,62,1
user5,239,239,राजसमन्द,मेंदी,कुंभलगढ़ के रास्ते पर स्थित एक विशाल झील ,ज्याच्या पाल्यात कात चुना घालून स्त्रिय,21.0,4.78,1,21,21,50,1,1,0
user5,241,241,फ़ारस,डौल,एक प्राचीन देश जो अफ़गानिस्तान के पश्चिम,हालचालीतील सौंदर्य तिचा डौल प,256.42,2.7,38,767,36,30,24,37,0
user5,243,243,परमल,परिमल,अच्छी गन्ध या महक फूलों की परमल सारे बग,चांगला वास रातराणीचा परिमल दर,208.73,3.68,33,521,27,21,27,32,1
user5,245,245,चुपचाप,गुपचूप,दूसरों की नजर बचाकर श्याम चुपचाप से आया,एखाद्याची हळूच नजर चूकवून मी ,222.0,3.51,29,609,35,26,23,28,1
user5,247,247,पश्चिम सिक्किम,गाभा,भारत के सिक्किम राज्य का एक जिला पश्चिम,"देवळाच्या आतील, ज्यात मूर्ती असते तो भाग",288.09,3.34,47,1402,21,32,33,47,0
user5,249,249,मलझन,विसराळू,एक प्रकार की बेल मलझन को बागों में लगाय,विसरण्याचा स्वभाव असलेला राम,212.17,3.45,24,555,31,21,19,23,0
user5,251,251,ख़रीफ़,अहमदाबाद,आषाढ़ से अगहन तक में काटी जाने वाली फ़सल,गुजरात राज्यातील एक शहर अहमदा,208.69,3.45,29,434,33,31,21,28,0
user5,253,253,कसर,कसूर,किसी चीज या बात का ऐसा अभाव या कमी जिसकी पू,एखादी वस्तू किंवा गोष्टीतील अभाव किंवा क,229.21,3.31,126,584,31,47,106,125,1
user5,255,255,चलना,नाशवंत,चलनी की तरह का लोहे का वह बड़ा कलछा जिससे उ,नाश पावणारा नाशवंत वस्तुंना थ,229.9,2.79,59,589,51,39,54,59,0
user5,257,257,बिक्री,विक्रय,मूल्य लेकर किसी को कोई चीज़ देने की क्रिय,मोल घेऊन एखादी गोष्ट देण्याची क्रिया,213.15,3.26,47,401,57,30,35,46,1
user5,259,259,अस्तुरा,वस्त्रा,बाल मूँड़ने का छुरा बाल बनाते समय नाई न,केस काढण्याचे एक शस्त्र गिर्ह,218.47,3.15,38,466,36,30,27,38,1
user5,261,261,बुर्ज,बुरूज,किले की दीवार में थोड़ी दूर पर त्रिकोणाका,"कोटाच्या तटबंदीत मजबुतीसाठी, बचावासाठी ",214.94,3.51,68,672,44,37,46,67,1
user5,263,263,दूरी,लाल मनुका,दूर होने की अवस्था या भाव लड़ाई झगड़े क,लाल रंगाचा मनुका लाल मनुका पा,232.81,2.64,37,556,38,34,29,37,0
user5,265,265,आगे,साडेसाती,आगे की ओर स्थिति पंक्ति में राम मेरे आग,एका विशिष्ट वेळेपर्यंत राहणारी शनि ग्रह,218.03,3.16,58,455,26,36,38,58,0
user5,267,267,विधेयक,सीमोल्लंघन,किसी विधान या क़ानून का वह पूर्व या प्रस्,सीमारेषेचे केलेले अतिक्रमण भ,224.77,3.46,66,678,37,46,47,66,0
user5,269,269,लखपति,गोत्रप्रवर्तक,जिसके पास लाखों रूपयों की सम्पत्ति हो श,ज्याच्या नावाने गोत्रची उत्पत्ती झाली आ,222.57,3.6,35,540,44,26,25,35,0
user5,271,271,प्रेषण,भोपळा,कहीं कुछ या किसी को भेजने या रवाना करने की,क्रिकेट ज्यात एक ही धाव झाली नाही अशी स्थ,227.19,2.76,62,550,28,37,45,61,0
user5,273,273,सीमा बंधन,सीमांकन,सीमा को अंकित करने का कार्य बँटवारे के ,सीमा निश्चितीचे कार्य भौगोलि,239.48,1.94,40,592,24,30,25,39,1
user5,275,275,शंकर ताल,चंदीगड,संगीत में एक ताल शंकर ताल में ग्यारह मा,भारताचे एक केंद्रशासित प्रदेश,216.11,2.94,28,635,34,23,19,28,0
user5,277,277,अश्लीलता,बारामाशी,अश्लील होने की अवस्था या भाव अश्लीलता क,वर्षाच्या सगळ्या महिन्यांत येणारा किंवा,232.37,3.34,35,774,31,31,29,34,0
user5,279,279,ओकोलेहाओ,आदरातिथ्य,"एक प्रकार की शराब जो गन्ने के रस, चावल और म",पाहुण्याचा केलेला आदरसन्मान ,229.25,3.01,55,472,89,37,31,55,0
